event_id,employee_id,event_type,event_date,new_job_title,new_department,new_salary,created_at
1614,E1626,transfer,2023-04-08,Support Specialist,Support,55338.0,2026-09-07 15:41:39.186659
1615,E1628,transfer,2021-11-06,Software Engineer,Engineering,87794.0,2026-09-07 15:41:39.186659
1616,E1628,termination,2020-07-17,,,,2026-09-07 15:41:39.186659
1617,E1628,salary_change,2019-03-29,,,78975.0,2026-09-07 15:41:39.186659
1618,E1628,termination,2023-06-02,,,,2026-09-07 15:41:39.186659
1619,E1628,termination,2024-03-28,,,,2026-09-07 15:41:39.186659
1620,E1629,salary_change,2019-06-09,,,53517.0,2026-09-07 15:41:39.186659
1621,E1630,promotion,2021-04-27,Software Engineer,Engineering,121768.0,2026-09-07 15:41:39.186659
1622,E1630,termination,2023-11-25,,,,2026-09-07 15:41:39.186659
1623,E1631,transfer,2025-05-08,Finance Analyst,Finance,140274.0,2026-09-07 15:41:39.186659
1624,E1631,salary_change,2025-02-19,,,126851.0,2026-09-07 15:41:39.186659
1625,E1631,termination,2025-05-22,,,,2026-09-07 15:41:39.186659
1626,E1632,termination,2019-11-13,,,,2026-09-07 15:41:39.186659
1627,E1632,promotion,2020-08-16,Software Engineer,Engineering,87802.0,2026-09-07 15:41:39.186659
1628,E1632,salary_change,2026-06-24,,,76286.0,2026-09-07 15:41:39.186659
1629,E1633,promotion,2026-08-20,Data Engineer,Data,127644.0,2026-09-07 15:41:39.186659
1630,E1633,salary_change,2026-07-23,,,98976.0,2026-09-07 15:41:39.186659
1631,E1633,transfer,2026-07-02,Finance Analyst,Finance,129624.0,2026-09-07 15:41:39.186659
1632,E1634,transfer,2020-07-27,Finance Analyst,Finance,122920.0,2026-09-07 15:41:39.186659
1633,E1634,promotion,2020-04-05,Product Manager,Product,130636.0,2026-09-07 15:41:39.186659
1634,E1634,salary_change,2020-09-23,,,113878.0,2026-09-07 15:41:39.186659
1635,E1634,promotion,2026-06-16,Software Engineer,Engineering,133393.0,2026-09-07 15:41:39.186659
1636,E1635,transfer,2019-08-09,Data Engineer,Data,119465.0,2026-09-07 15:41:39.186659
1637,E1635,salary_change,2022-03-01,,,89581.0,2026-09-07 15:41:39.186659
1638,E1635,transfer,2024-02-13,Sales Manager,Sales,98554.0,2026-09-07 15:41:39.186659
1639,E1635,transfer,2025-06-10,Support Specialist,Support,114034.0,2026-09-07 15:41:39.186659
1640,E1636,transfer,2018-03-07,Finance Analyst,Finance,98204.0,2026-09-07 15:41:39.186659
1641,E1637,salary_change,2025-09-15,,,126372.0,2026-09-07 15:41:39.186659
1642,E1637,termination,2025-10-18,,,,2026-09-07 15:41:39.186659
1643,E1638,salary_change,2023-12-02,,,126758.0,2026-09-07 15:41:39.186659
1644,E1638,promotion,2020-01-09,Finance Analyst,Finance,117827.0,2026-09-07 15:41:39.186659
1645,E1639,promotion,2026-04-22,HR Specialist,HR,74954.0,2026-09-07 15:41:39.186659
1646,E1639,termination,2024-10-22,,,,2026-09-07 15:41:39.186659
1647,E1640,salary_change,2023-01-08,,,45500.0,2026-09-07 15:41:39.186659
1648,E1642,promotion,2024-08-14,Sales Manager,Sales,71878.0,2026-09-07 15:41:39.186659
1649,E1642,promotion,2025-08-26,Data Engineer,Data,72177.0,2026-09-07 15:41:39.186659
1650,E1642,salary_change,2024-10-03,,,72189.0,2026-09-07 15:41:39.186659
1651,E1643,promotion,2022-06-19,Product Manager,Product,127386.0,2026-09-07 15:41:39.186659
1652,E1645,promotion,2024-12-28,Finance Analyst,Finance,85982.0,2026-09-07 15:41:39.186659
1653,E1646,termination,2023-04-01,,,,2026-09-07 15:41:39.186659
1654,E1646,promotion,2021-05-08,Software Engineer,Engineering,124538.0,2026-09-07 15:41:39.186659
1655,E1647,salary_change,2026-07-25,,,104541.0,2026-09-07 15:41:39.186659
1656,E1647,termination,2026-07-23,,,,2026-09-07 15:41:39.186659
1657,E1647,termination,2025-11-18,,,,2026-09-07 15:41:39.186659
1658,E1647,promotion,2025-08-04,Sales Manager,Sales,110615.0,2026-09-07 15:41:39.186659
1659,E1647,transfer,2025-04-12,HR Specialist,HR,117684.0,2026-09-07 15:41:39.186659
1660,E1649,promotion,2025-03-22,Data Engineer,Data,76410.0,2026-09-07 15:41:39.186659
1661,E1649,transfer,2026-07-25,Sales Manager,Sales,70205.0,2026-09-07 15:41:39.186659
1662,E1649,termination,2023-06-28,,,,2026-09-07 15:41:39.186659
1663,E1649,transfer,2020-10-31,Finance Analyst,Finance,65118.0,2026-09-07 15:41:39.186659
1664,E1650,promotion,2018-02-05,HR Specialist,HR,106569.0,2026-09-07 15:41:39.186659
1665,E1650,promotion,2017-10-31,Data Engineer,Data,106587.0,2026-09-07 15:41:39.186659
1666,E1651,salary_change,2025-08-11,,,82870.0,2026-09-07 15:41:39.186659
1667,E1651,promotion,2025-07-01,HR Specialist,HR,87997.0,2026-09-07 15:41:39.186659
1668,E1651,transfer,2025-02-13,HR Specialist,HR,86831.0,2026-09-07 15:41:39.186659
1669,E1652,transfer,2023-10-16,Data Engineer,Data,88425.0,2026-09-07 15:41:39.186659
1670,E1652,termination,2026-04-09,,,,2026-09-07 15:41:39.186659
1671,E1655,transfer,2025-08-25,HR Specialist,HR,62327.0,2026-09-07 15:41:39.186659
1672,E1655,promotion,2023-10-05,HR Specialist,HR,61390.0,2026-09-07 15:41:39.186659
1673,E1655,transfer,2023-12-28,Software Engineer,Engineering,63929.0,2026-09-07 15:41:39.186659
1674,E1656,transfer,2021-12-09,Sales Manager,Sales,104577.0,2026-09-07 15:41:39.186659
1675,E1656,termination,2025-04-19,,,,2026-09-07 15:41:39.186659
1676,E1656,promotion,2026-04-09,Product Manager,Product,98383.0,2026-09-07 15:41:39.186659
1677,E1657,promotion,2025-11-15,HR Specialist,HR,72358.0,2026-09-07 15:41:39.186659
1678,E1657,salary_change,2026-07-17,,,65380.0,2026-09-07 15:41:39.186659
1679,E1657,promotion,2026-01-11,Finance Analyst,Finance,69863.0,2026-09-07 15:41:39.186659
1680,E1657,transfer,2026-08-26,Data Engineer,Data,80513.0,2026-09-07 15:41:39.186659
1681,E1657,termination,2025-11-14,,,,2026-09-07 15:41:39.186659
1682,E1658,termination,2024-05-28,,,,2026-09-07 15:41:39.186659
1683,E1658,termination,2026-07-13,,,,2026-09-07 15:41:39.186659
1684,E1658,promotion,2025-02-01,Software Engineer,Engineering,79299.0,2026-09-07 15:41:39.186659
1685,E1659,promotion,2026-05-04,Software Engineer,Engineering,100031.0,2026-09-07 15:41:39.186659
1686,E1660,salary_change,2024-03-12,,,126586.0,2026-09-07 15:41:39.186659
1687,E1661,termination,2021-12-14,,,,2026-09-07 15:41:39.186659
1688,E1661,salary_change,2021-09-14,,,99705.0,2026-09-07 15:41:39.186659
1689,E1661,termination,2022-07-08,,,,2026-09-07 15:41:39.186659
1690,E1661,salary_change,2026-06-21,,,99960.0,2026-09-07 15:41:39.186659
1691,E1661,transfer,2025-04-15,Finance Analyst,Finance,107539.0,2026-09-07 15:41:39.186659
1692,E1662,transfer,2022-07-07,Data Engineer,Data,62407.0,2026-09-07 15:41:39.186659
1693,E1662,promotion,2022-10-31,HR Specialist,HR,63585.0,2026-09-07 15:41:39.186659
1694,E1662,transfer,2024-11-22,Data Engineer,Data,66932.0,2026-09-07 15:41:39.186659
1695,E1663,promotion,2026-05-30,Product Manager,Product,51190.0,2026-09-07 15:41:39.186659
1696,E1663,promotion,2026-07-22,Software Engineer,Engineering,55041.0,2026-09-07 15:41:39.186659
1697,E1664,termination,2021-10-08,,,,2026-09-07 15:41:39.186659
1698,E1664,transfer,2018-04-28,Support Specialist,Support,114220.0,2026-09-07 15:41:39.186659
1699,E1665,transfer,2026-08-02,Software Engineer,Engineering,79151.0,2026-09-07 15:41:39.186659
1700,E1665,promotion,2026-09-06,Finance Analyst,Finance,68345.0,2026-09-07 15:41:39.186659
1701,E1665,salary_change,2026-08-08,,,68975.0,2026-09-07 15:41:39.186659
1702,E1666,termination,2026-04-25,,,,2026-09-07 15:41:39.186659
1703,E1666,salary_change,2026-04-25,,,74737.0,2026-09-07 15:41:39.186659
1704,E1666,salary_change,2025-07-28,,,75096.0,2026-09-07 15:41:39.186659
1705,E1666,termination,2024-12-26,,,,2026-09-07 15:41:39.186659
1706,E1667,termination,2026-07-24,,,,2026-09-07 15:41:39.186659
1707,E1667,transfer,2026-08-11,Sales Manager,Sales,125106.0,2026-09-07 15:41:39.186659
1708,E1668,transfer,2026-06-01,Data Engineer,Data,100801.0,2026-09-07 15:41:39.186659
1709,E1668,salary_change,2026-06-18,,,85525.0,2026-09-07 15:41:39.186659
1710,E1669,transfer,2021-02-10,Finance Analyst,Finance,121687.0,2026-09-07 15:41:39.186659
1711,E1669,salary_change,2020-08-08,,,101755.0,2026-09-07 15:41:39.186659
1712,E1669,transfer,2020-03-25,Data Engineer,Data,130365.0,2026-09-07 15:41:39.186659
1713,E1669,termination,2023-06-13,,,,2026-09-07 15:41:39.186659
1714,E1670,promotion,2017-10-25,HR Specialist,HR,96122.0,2026-09-07 15:41:39.186659
1715,E1670,transfer,2019-07-29,Data Engineer,Data,93590.0,2026-09-07 15:41:39.186659
1716,E1670,salary_change,2018-02-08,,,88615.0,2026-09-07 15:41:39.186659
1717,E1670,termination,2021-01-20,,,,2026-09-07 15:41:39.186659
1718,E1671,transfer,2018-09-15,Product Manager,Product,100051.0,2026-09-07 15:41:39.186659
1719,E1672,salary_change,2023-01-22,,,76637.0,2026-09-07 15:41:39.186659
1720,E1672,salary_change,2024-11-21,,,80121.0,2026-09-07 15:41:39.186659
1721,E1672,termination,2025-10-11,,,,2026-09-07 15:41:39.186659
1722,E1674,promotion,2021-08-22,Support Specialist,Support,117196.0,2026-09-07 15:41:39.186659
1723,E1674,salary_change,2025-07-21,,,100845.0,2026-09-07 15:41:39.186659
1724,E1675,salary_change,2026-05-15,,,98360.0,2026-09-07 15:41:39.186659
1725,E1675,transfer,2026-01-19,Sales Manager,Sales,88994.0,2026-09-07 15:41:39.186659
1726,E1675,salary_change,2025-03-21,,,84883.0,2026-09-07 15:41:39.186659
1727,E1676,promotion,2025-11-22,HR Specialist,HR,81229.0,2026-09-07 15:41:39.186659
1728,E1676,promotion,2026-04-18,Sales Manager,Sales,79019.0,2026-09-07 15:41:39.186659
1729,E1677,termination,2026-03-27,,,,2026-09-07 15:41:39.186659
1730,E1678,transfer,2025-11-18,HR Specialist,HR,48683.0,2026-09-07 15:41:39.186659
1731,E1678,salary_change,2026-05-21,,,39846.0,2026-09-07 15:41:39.186659
1732,E1679,promotion,2021-05-28,Product Manager,Product,69206.0,2026-09-07 15:41:39.186659
1733,E1680,transfer,2023-11-18,Data Engineer,Data,92898.0,2026-09-07 15:41:39.186659
1734,E1681,salary_change,2021-03-22,,,119428.0,2026-09-07 15:41:39.186659
1735,E1681,promotion,2025-05-01,Finance Analyst,Finance,123738.0,2026-09-07 15:41:39.186659
1736,E1681,salary_change,2026-03-30,,,135494.0,2026-09-07 15:41:39.186659
1737,E1683,termination,2026-05-05,,,,2026-09-07 15:41:39.186659
1738,E1684,salary_change,2026-08-03,,,81100.0,2026-09-07 15:41:39.186659
1739,E1684,promotion,2025-09-23,Product Manager,Product,87371.0,2026-09-07 15:41:39.186659
1740,E1686,salary_change,2025-05-05,,,57183.0,2026-09-07 15:41:39.186659
1741,E1686,transfer,2025-09-25,Data Engineer,Data,68804.0,2026-09-07 15:41:39.186659
1742,E1686,salary_change,2026-04-24,,,64240.0,2026-09-07 15:41:39.186659
1743,E1686,salary_change,2024-12-18,,,63617.0,2026-09-07 15:41:39.186659
1744,E1688,salary_change,2020-07-14,,,107493.0,2026-09-07 15:41:39.186659
1745,E1688,salary_change,2022-02-16,,,119552.0,2026-09-07 15:41:39.186659
1746,E1689,salary_change,2026-08-26,,,104199.0,2026-09-07 15:41:39.186659
1747,E1689,salary_change,2024-09-01,,,123920.0,2026-09-07 15:41:39.186659
1748,E1689,termination,2025-07-28,,,,2026-09-07 15:41:39.186659
1749,E1690,transfer,2026-06-26,HR Specialist,HR,98810.0,2026-09-07 15:41:39.186659
1750,E1690,termination,2026-02-22,,,,2026-09-07 15:41:39.186659
1751,E1690,salary_change,2026-04-05,,,86440.0,2026-09-07 15:41:39.186659
1752,E1690,promotion,2026-08-09,Data Engineer,Data,100765.0,2026-09-07 15:41:39.186659
1753,E1691,termination,2026-04-17,,,,2026-09-07 15:41:39.186659
1754,E1693,salary_change,2022-06-18,,,94803.0,2026-09-07 15:41:39.186659
1755,E1695,termination,2023-07-02,,,,2026-09-07 15:41:39.186659
1756,E1695,promotion,2022-01-09,Product Manager,Product,90796.0,2026-09-07 15:41:39.186659
1757,E1695,transfer,2021-04-15,Software Engineer,Engineering,110513.0,2026-09-07 15:41:39.186659
1758,E1695,transfer,2021-05-22,HR Specialist,HR,97144.0,2026-09-07 15:41:39.186659
1759,E1695,termination,2023-07-02,,,,2026-09-07 15:41:39.186659
1760,E1697,transfer,2026-01-04,Finance Analyst,Finance,87572.0,2026-09-07 15:41:39.186659
1761,E1697,termination,2026-04-17,,,,2026-09-07 15:41:39.186659
1762,E1698,termination,2024-05-20,,,,2026-09-07 15:41:39.186659
1763,E1698,promotion,2025-07-04,Data Engineer,Data,116931.0,2026-09-07 15:41:39.186659
1764,E1698,transfer,2025-03-04,Support Specialist,Support,106098.0,2026-09-07 15:41:39.186659
1765,E1699,salary_change,2024-04-10,,,67987.0,2026-09-07 15:41:39.186659
1766,E1699,transfer,2025-07-07,Product Manager,Product,86193.0,2026-09-07 15:41:39.186659
1767,E1699,promotion,2025-07-31,Sales Manager,Sales,82638.0,2026-09-07 15:41:39.186659
1768,E1699,termination,2025-08-29,,,,2026-09-07 15:41:39.186659
1769,E1699,termination,2025-08-29,,,,2026-09-07 15:41:39.186659
1770,E1701,salary_change,2025-12-29,,,96832.0,2026-09-07 15:41:39.186659
1771,E1702,promotion,2016-07-25,Product Manager,Product,48981.0,2026-09-07 15:41:39.186659
1772,E1702,termination,2016-09-03,,,,2026-09-07 15:41:39.186659
1773,E1702,salary_change,2016-07-23,,,47003.0,2026-09-07 15:41:39.186659
1774,E1702,promotion,2016-03-28,Data Engineer,Data,51570.0,2026-09-07 15:41:39.186659
1775,E1703,termination,2026-03-31,,,,2026-09-07 15:41:39.186659
1776,E1704,salary_change,2022-10-07,,,103216.0,2026-09-07 15:41:39.186659
1777,E1704,salary_change,2025-05-22,,,106727.0,2026-09-07 15:41:39.186659
1778,E1704,salary_change,2024-10-25,,,100187.0,2026-09-07 15:41:39.186659
1779,E1704,transfer,2022-06-10,Sales Manager,Sales,108690.0,2026-09-07 15:41:39.186659
1780,E1704,termination,2023-06-19,,,,2026-09-07 15:41:39.186659
1781,E1705,termination,2020-09-23,,,,2026-09-07 15:41:39.186659
1782,E1706,promotion,2026-06-21,Software Engineer,Engineering,107642.0,2026-09-07 15:41:39.186659
1783,E1706,termination,2025-10-25,,,,2026-09-07 15:41:39.186659
1784,E1707,salary_change,2022-09-14,,,125627.0,2026-09-07 15:41:39.186659
1785,E1707,promotion,2022-01-07,Sales Manager,Sales,138157.0,2026-09-07 15:41:39.186659
1786,E1707,termination,2023-04-07,,,,2026-09-07 15:41:39.186659
1787,E1707,transfer,2023-01-20,Finance Analyst,Finance,130696.0,2026-09-07 15:41:39.186659
1788,E1707,termination,2026-06-25,,,,2026-09-07 15:41:39.186659
1789,E1708,salary_change,2023-05-08,,,91606.0,2026-09-07 15:41:39.186659
1790,E1708,transfer,2020-01-12,Product Manager,Product,96324.0,2026-09-07 15:41:39.186659
1791,E1708,termination,2024-05-05,,,,2026-09-07 15:41:39.186659
1792,E1708,transfer,2023-05-18,Software Engineer,Engineering,92564.0,2026-09-07 15:41:39.186659
1793,E1709,salary_change,2026-07-07,,,68511.0,2026-09-07 15:41:39.186659
1794,E1709,salary_change,2026-06-20,,,65443.0,2026-09-07 15:41:39.186659
1795,E1709,termination,2026-06-12,,,,2026-09-07 15:41:39.186659
1796,E1710,salary_change,2021-04-24,,,53011.0,2026-09-07 15:41:39.186659
1797,E1710,salary_change,2023-05-11,,,60105.0,2026-09-07 15:41:39.186659
1798,E1711,transfer,2025-09-19,Finance Analyst,Finance,142646.0,2026-09-07 15:41:39.186659
1799,E1711,termination,2025-04-24,,,,2026-09-07 15:41:39.186659
1800,E1712,transfer,2026-08-23,Sales Manager,Sales,123495.0,2026-09-07 15:41:39.186659
1801,E1712,transfer,2026-04-07,Product Manager,Product,121238.0,2026-09-07 15:41:39.186659
1802,E1712,transfer,2026-07-04,Product Manager,Product,127836.0,2026-09-07 15:41:39.186659
1803,E1712,transfer,2026-08-12,Sales Manager,Sales,106248.0,2026-09-07 15:41:39.186659
1804,E1712,termination,2026-08-12,,,,2026-09-07 15:41:39.186659
1805,E1714,salary_change,2026-08-09,,,67940.0,2026-09-07 15:41:39.186659
1806,E1714,salary_change,2026-08-21,,,70244.0,2026-09-07 15:41:39.186659
1807,E1715,termination,2024-07-30,,,,2026-09-07 15:41:39.186659
1808,E1715,transfer,2025-08-09,HR Specialist,HR,82086.0,2026-09-07 15:41:39.186659
1809,E1715,promotion,2026-06-18,Finance Analyst,Finance,79411.0,2026-09-07 15:41:39.186659
1810,E1715,salary_change,2026-04-20,,,63301.0,2026-09-07 15:41:39.186659
1811,E1715,transfer,2025-11-03,HR Specialist,HR,74710.0,2026-09-07 15:41:39.186659
1812,E1717,termination,2025-01-10,,,,2026-09-07 15:41:39.186659
1813,E1717,transfer,2026-01-07,Product Manager,Product,53132.0,2026-09-07 15:41:39.186659
1814,E1717,salary_change,2024-02-17,,,54161.0,2026-09-07 15:41:39.186659
1815,E1717,promotion,2024-03-31,HR Specialist,HR,60152.0,2026-09-07 15:41:39.186659
1816,E1718,promotion,2022-05-11,HR Specialist,HR,58297.0,2026-09-07 15:41:39.186659
1817,E1718,termination,2024-01-15,,,,2026-09-07 15:41:39.186659
1818,E1718,transfer,2022-02-11,Software Engineer,Engineering,57939.0,2026-09-07 15:41:39.186659
1819,E1720,termination,2020-02-11,,,,2026-09-07 15:41:39.186659
1820,E1720,salary_change,2021-11-12,,,116282.0,2026-09-07 15:41:39.186659
1821,E1721,transfer,2025-06-08,Support Specialist,Support,93093.0,2026-09-07 15:41:39.186659
1822,E1722,transfer,2025-04-07,Software Engineer,Engineering,144720.0,2026-09-07 15:41:39.186659
1823,E1722,salary_change,2018-11-11,,,129106.0,2026-09-07 15:41:39.186659
1824,E1722,promotion,2021-04-09,Sales Manager,Sales,142884.0,2026-09-07 15:41:39.186659
1825,E1722,promotion,2020-04-05,HR Specialist,HR,153362.0,2026-09-07 15:41:39.186659
1826,E1722,termination,2024-02-10,,,,2026-09-07 15:41:39.186659
1827,E1723,salary_change,2020-10-20,,,68651.0,2026-09-07 15:41:39.186659
1828,E1723,transfer,2023-03-21,HR Specialist,HR,65922.0,2026-09-07 15:41:39.186659
1829,E1723,termination,2023-12-01,,,,2026-09-07 15:41:39.186659
1830,E1723,termination,2023-12-01,,,,2026-09-07 15:41:39.186659
1831,E1724,termination,2025-08-21,,,,2026-09-07 15:41:39.186659
1832,E1724,termination,2025-08-21,,,,2026-09-07 15:41:39.186659
1833,E1724,transfer,2022-07-05,Finance Analyst,Finance,66380.0,2026-09-07 15:41:39.186659
1834,E1724,promotion,2022-11-17,Finance Analyst,Finance,72925.0,2026-09-07 15:41:39.186659
1835,E1724,transfer,2022-11-19,Product Manager,Product,66320.0,2026-09-07 15:41:39.186659
1836,E1726,salary_change,2022-11-02,,,144206.0,2026-09-07 15:41:39.186659
1837,E1726,transfer,2022-02-07,Product Manager,Product,141901.0,2026-09-07 15:41:39.186659
1838,E1726,salary_change,2023-07-07,,,130803.0,2026-09-07 15:41:39.186659
1839,E1726,transfer,2022-08-18,Data Engineer,Data,131138.0,2026-09-07 15:41:39.186659
1840,E1728,promotion,2024-07-10,Product Manager,Product,117933.0,2026-09-07 15:41:39.186659
1841,E1729,transfer,2021-03-14,Finance Analyst,Finance,133453.0,2026-09-07 15:41:39.186659
1842,E1729,salary_change,2017-08-25,,,131381.0,2026-09-07 15:41:39.186659
1843,E1729,transfer,2022-11-03,Support Specialist,Support,135833.0,2026-09-07 15:41:39.186659
1844,E1730,salary_change,2017-06-23,,,52704.0,2026-09-07 15:41:39.186659
1845,E1731,salary_change,2021-03-11,,,121200.0,2026-09-07 15:41:39.186659
1846,E1731,salary_change,2020-04-24,,,111138.0,2026-09-07 15:41:39.186659
1847,E1731,transfer,2021-01-20,HR Specialist,HR,116486.0,2026-09-07 15:41:39.186659
1848,E1731,salary_change,2021-03-03,,,107448.0,2026-09-07 15:41:39.186659
1849,E1732,salary_change,2024-11-01,,,80478.0,2026-09-07 15:41:39.186659
1850,E1732,promotion,2024-05-21,Data Engineer,Data,94268.0,2026-09-07 15:41:39.186659
1851,E1732,salary_change,2025-12-10,,,82298.0,2026-09-07 15:41:39.186659
1852,E1733,transfer,2020-06-20,Sales Manager,Sales,84534.0,2026-09-07 15:41:39.186659
1853,E1733,transfer,2019-06-14,Data Engineer,Data,88470.0,2026-09-07 15:41:39.186659
1854,E1733,termination,2024-04-02,,,,2026-09-07 15:41:39.186659
1855,E1733,transfer,2021-09-22,Support Specialist,Support,102086.0,2026-09-07 15:41:39.186659
1856,E1733,transfer,2021-11-04,Sales Manager,Sales,92104.0,2026-09-07 15:41:39.186659
1857,E1734,promotion,2020-05-29,Data Engineer,Data,144835.0,2026-09-07 15:41:39.186659
1858,E1734,transfer,2020-07-24,HR Specialist,HR,141267.0,2026-09-07 15:41:39.186659
1859,E1734,termination,2022-09-30,,,,2026-09-07 15:41:39.186659
1860,E1734,transfer,2021-07-31,HR Specialist,HR,145821.0,2026-09-07 15:41:39.186659
1861,E1735,salary_change,2021-05-09,,,84443.0,2026-09-07 15:41:39.186659
1862,E1735,termination,2018-10-03,,,,2026-09-07 15:41:39.186659
1863,E1736,salary_change,2025-06-22,,,99186.0,2026-09-07 15:41:39.186659
1864,E1736,transfer,2025-02-23,Data Engineer,Data,105691.0,2026-09-07 15:41:39.186659
1865,E1736,termination,2024-12-23,,,,2026-09-07 15:41:39.186659
1866,E1736,termination,2025-04-20,,,,2026-09-07 15:41:39.186659
1867,E1736,promotion,2025-11-13,Support Specialist,Support,105061.0,2026-09-07 15:41:39.186659
1868,E1737,salary_change,2022-08-26,,,111503.0,2026-09-07 15:41:39.186659
1869,E1737,transfer,2023-10-20,Software Engineer,Engineering,104129.0,2026-09-07 15:41:39.186659
